,window,entry_z,exit_z,pnl
628,80,0.7,0.5571428571428572,2830294.0
629,80,0.7,0.6714285714285715,2783862.5
630,80,0.7,0.7857142857142857,2713398.0
631,80,0.7,0.9,2664315.0
632,80,0.9,0.1,2665407.5
633,80,0.9,0.2142857142857143,2657258.5
634,80,0.9,0.3285714285714286,2641343.5
635,80,0.9,0.44285714285714284,2594763.0
636,80,0.9,0.5571428571428572,2537749.5
637,80,0.9,0.6714285714285715,2491481.0
638,80,0.9,0.7857142857142857,2445552.5
639,80,0.9,0.9,2411642.5
640,80,1.1,0.1,2273905.0
641,80,1.1,0.2142857142857143,2264064.0
642,80,1.1,0.3285714285714286,2245957.5
643,80,1.1,0.44285714285714284,2203491.5
644,80,1.1,0.5571428571428572,2160774.5
645,80,1.1,0.6714285714285715,2122899.0
646,80,1.1,0.7857142857142857,2081474.5
647,80,1.1,0.9,2054263.0
648,80,1.3,0.1,1981102.5
649,80,1.3,0.2142857142857143,1969853.5
650,80,1.3,0.3285714285714286,1949351.5
651,80,1.3,0.44285714285714284,1907501.5
652,80,1.3,0.5571428571428572,1868910.0
653,80,1.3,0.6714285714285715,1833778.0
654,80,1.3,0.7857142857142857,1795587.0
655,80,1.3,0.9,1771610.0
656,80,1.5,0.1,1660707.5
657,80,1.5,0.2142857142857143,1649110.5
658,80,1.5,0.3285714285714286,1625097.0
659,80,1.5,0.44285714285714284,1592337.5
660,80,1.5,0.5571428571428572,1558630.0
661,80,1.5,0.6714285714285715,1525949.0
662,80,1.5,0.7857142857142857,1490795.0
663,80,1.5,0.9,1472139.5
664,80,1.7000000000000002,0.1,1356891.5
665,80,1.7000000000000002,0.2142857142857143,1343897.0
666,80,1.7000000000000002,0.3285714285714286,1323193.0
667,80,1.7000000000000002,0.44285714285714284,1291449.0
668,80,1.7000000000000002,0.5571428571428572,1259843.0
669,80,1.7000000000000002,0.6714285714285715,1230179.5
670,80,1.7000000000000002,0.7857142857142857,1202838.0
671,80,1.7000000000000002,0.9,1193733.0
672,80,1.9000000000000001,0.1,1067875.0
673,80,1.9000000000000001,0.2142857142857143,1062376.5
674,80,1.9000000000000001,0.3285714285714286,1052981.0
675,80,1.9000000000000001,0.44285714285714284,1025770.5
676,80,1.9000000000000001,0.5571428571428572,999568.5
677,80,1.9000000000000001,0.6714285714285715,976364.5
678,80,1.9000000000000001,0.7857142857142857,958050.5
679,80,1.9000000000000001,0.9,954396.5
680,80,2.1,0.1,658752.0
681,80,2.1,0.2142857142857143,655921.0
682,80,2.1,0.3285714285714286,650072.0
683,80,2.1,0.44285714285714284,626836.5
684,80,2.1,0.5571428571428572,608491.0
685,80,2.1,0.6714285714285715,601327.5
686,80,2.1,0.7857142857142857,598811.0
687,80,2.1,0.9,598690.5
688,80,2.3,0.1,186555.5
689,80,2.3,0.2142857142857143,185088.0
690,80,2.3,0.3285714285714286,182674.0
691,80,2.3,0.44285714285714284,174149.5
692,80,2.3,0.5571428571428572,171945.5
693,80,2.3,0.6714285714285715,171904.5
694,80,2.3,0.7857142857142857,171904.5
695,80,2.3,0.9,171904.5
696,80,2.5,0.1,7476.5
697,80,2.5,0.2142857142857143,7653.5
698,80,2.5,0.3285714285714286,7653.5
699,80,2.5,0.44285714285714284,7653.5
700,80,2.5,0.5571428571428572,7653.5
701,80,2.5,0.6714285714285715,7653.5
702,80,2.5,0.7857142857142857,7653.5
703,80,2.5,0.9,7653.5
704,100,0.5,0.1,3193887.0
705,100,0.5,0.2142857142857143,3192691.0
706,100,0.5,0.3285714285714286,3179287.5
707,100,0.5,0.44285714285714284,3136106.5
708,100,0.5,0.5571428571428572,3064506.0
709,100,0.5,0.6714285714285715,2998149.0
710,100,0.5,0.7857142857142857,2923581.5
711,100,0.5,0.9,2876026.0
712,100,0.7,0.1,2954836.5
713,100,0.7,0.2142857142857143,2950689.0
714,100,0.7,0.3285714285714286,2936619.5
715,100,0.7,0.44285714285714284,2893054.0
716,100,0.7,0.5571428571428572,2837973.5
717,100,0.7,0.6714285714285715,2792360.5
718,100,0.7,0.7857142857142857,2720554.5
719,100,0.7,0.9,2672154.0
720,100,0.9,0.1,2665792.0
721,100,0.9,0.2142857142857143,2657541.5
722,100,0.9,0.3285714285714286,2642729.5
723,100,0.9,0.44285714285714284,2597637.5
724,100,0.9,0.5571428571428572,2540120.0
725,100,0.9,0.6714285714285715,2494191.0
726,100,0.9,0.7857142857142857,2447170.0
727,100,0.9,0.9,2415050.0
728,100,1.1,0.1,2278181.0
729,100,1.1,0.2142857142857143,2268172.5
730,100,1.1,0.3285714285714286,2251510.5
731,100,1.1,0.44285714285714284,2210932.5
732,100,1.1,0.5571428571428572,2167518.0
733,100,1.1,0.6714285714285715,2129660.0
734,100,1.1,0.7857142857142857,2086836.5
735,100,1.1,0.9,2060557.5
736,100,1.3,0.1,1983877.0
737,100,1.3,0.2142857142857143,1973297.0
738,100,1.3,0.3285714285714286,1952832.5
739,100,1.3,0.44285714285714284,1911889.5
740,100,1.3,0.5571428571428572,1873230.0
741,100,1.3,0.6714285714285715,1838394.5
742,100,1.3,0.7857142857142857,1798799.5
743,100,1.3,0.9,1775235.5
744,100,1.5,0.1,1670296.5
745,100,1.5,0.2142857142857143,1658599.0
746,100,1.5,0.3285714285714286,1635180.0
747,100,1.5,0.44285714285714284,1602620.5
748,100,1.5,0.5571428571428572,1568191.5
749,100,1.5,0.6714285714285715,1535954.5
750,100,1.5,0.7857142857142857,1500384.5
751,100,1.5,0.9,1482248.0
752,100,1.7000000000000002,0.1,1368821.5
753,100,1.7000000000000002,0.2142857142857143,1355124.5
754,100,1.7000000000000002,0.3285714285714286,1334537.0
755,100,1.7000000000000002,0.44285714285714284,1303874.0
756,100,1.7000000000000002,0.5571428571428572,1272517.5
757,100,1.7000000000000002,0.6714285714285715,1243363.0
758,100,1.7000000000000002,0.7857142857142857,1214922.5
759,100,1.7000000000000002,0.9,1205024.0
760,100,1.9000000000000001,0.1,1085582.0
761,100,1.9000000000000001,0.2142857142857143,1079440.5
762,100,1.9000000000000001,0.3285714285714286,1070229.5
763,100,1.9000000000000001,0.44285714285714284,1044445.5
764,100,1.9000000000000001,0.5571428571428572,1017780.0
765,100,1.9000000000000001,0.6714285714285715,993746.0
766,100,1.9000000000000001,0.7857142857142857,974671.0
767,100,1.9000000000000001,0.9,971029.0
768,100,2.1,0.1,686724.0
769,100,2.1,0.2142857142857143,684000.0
770,100,2.1,0.3285714285714286,678123.5
771,100,2.1,0.44285714285714284,656202.0
772,100,2.1,0.5571428571428572,636967.0
773,100,2.1,0.6714285714285715,628449.0
774,100,2.1,0.7857142857142857,626366.0
775,100,2.1,0.9,625959.0
776,100,2.3,0.1,207262.5
777,100,2.3,0.2142857142857143,205488.0
778,100,2.3,0.3285714285714286,201989.5
779,100,2.3,0.44285714285714284,194191.5
780,100,2.3,0.5571428571428572,191342.0
781,100,2.3,0.6714285714285715,191207.0
782,100,2.3,0.7857142857142857,191207.0
783,100,2.3,0.9,191207.0
784,100,2.5,0.1,9070.5
785,100,2.5,0.2142857142857143,8979.5
786,100,2.5,0.3285714285714286,9099.0
787,100,2.5,0.44285714285714284,9099.0
788,100,2.5,0.5571428571428572,9099.0
789,100,2.5,0.6714285714285715,9099.0
790,100,2.5,0.7857142857142857,9099.0
791,100,2.5,0.9,9099.0
