window,z_entry,z_exit,total_profit,trades,avg_profit,win_rate
158,2.2,0.5,-63.0,33,-1.9090909090909092,0.6060606060606061
158,2.2,0.7,-100.0,37,-2.7027027027027026,0.5135135135135135
158,2.2,0.9,-104.0,35,-2.9714285714285715,0.5142857142857142
158,2.4,0.1,-112.0,17,-6.588235294117647,0.4117647058823529
158,2.4,0.3,50.0,27,1.8518518518518519,0.6666666666666666
158,2.4,0.5,8.0,27,0.2962962962962963,0.6666666666666666
158,2.4,0.7,-54.0,30,-1.8,0.5333333333333333
158,2.4,0.9,-64.0,29,-2.206896551724138,0.5517241379310345
159,0.8,0.1,-450.0,24,-18.75,0.3333333333333333
159,0.8,0.3,-431.0,50,-8.62,0.4
159,0.8,0.5,-441.0,71,-6.211267605633803,0.3380281690140845
159,0.8,0.7,-527.0,97,-5.43298969072165,0.32989690721649484
159,0.8,0.9,-502.0,118,-4.254237288135593,0.3305084745762712
159,1.0,0.1,-433.0,23,-18.82608695652174,0.34782608695652173
159,1.0,0.3,-370.0,49,-7.551020408163265,0.46938775510204084
159,1.0,0.5,-381.0,68,-5.602941176470588,0.39705882352941174
159,1.0,0.7,-431.0,90,-4.788888888888889,0.3888888888888889
159,1.0,0.9,-394.0,102,-3.8627450980392157,0.4019607843137255
159,1.2,0.1,-549.0,23,-23.869565217391305,0.2608695652173913
159,1.2,0.3,-470.0,47,-10.0,0.425531914893617
159,1.2,0.5,-413.0,63,-6.555555555555555,0.38095238095238093
159,1.2,0.7,-406.0,82,-4.951219512195122,0.3902439024390244
159,1.2,0.9,-459.0,89,-5.157303370786517,0.38202247191011235
159,1.4,0.1,-536.0,23,-23.304347826086957,0.2608695652173913
159,1.4,0.3,-323.0,47,-6.872340425531915,0.48936170212765956
159,1.4,0.5,-350.0,60,-5.833333333333333,0.43333333333333335
159,1.4,0.7,-311.0,74,-4.202702702702703,0.4189189189189189
159,1.4,0.9,-391.0,81,-4.827160493827161,0.4074074074074074
159,1.6,0.1,-436.0,23,-18.956521739130434,0.2608695652173913
159,1.6,0.3,-193.0,47,-4.1063829787234045,0.5531914893617021
159,1.6,0.5,-236.0,57,-4.140350877192983,0.47368421052631576
159,1.6,0.7,-210.0,71,-2.9577464788732395,0.43661971830985913
159,1.6,0.9,-298.0,76,-3.9210526315789473,0.4342105263157895
159,1.8,0.1,-414.0,23,-18.0,0.2608695652173913
159,1.8,0.3,-268.0,45,-5.955555555555556,0.5333333333333333
159,1.8,0.5,-238.0,48,-4.958333333333333,0.4791666666666667
159,1.8,0.7,-152.0,59,-2.5762711864406778,0.4406779661016949
159,1.8,0.9,-249.0,63,-3.9523809523809526,0.4444444444444444
159,2.0,0.1,-334.0,22,-15.181818181818182,0.2727272727272727
159,2.0,0.3,-119.0,42,-2.8333333333333335,0.5476190476190477
159,2.0,0.5,-201.0,44,-4.568181818181818,0.4772727272727273
159,2.0,0.7,-249.0,51,-4.882352941176471,0.39215686274509803
159,2.0,0.9,-238.0,51,-4.666666666666667,0.43137254901960786
159,2.2,0.1,-168.0,21,-8.0,0.42857142857142855
159,2.2,0.3,-36.0,34,-1.0588235294117647,0.6176470588235294
159,2.2,0.5,-63.0,33,-1.9090909090909092,0.6060606060606061
159,2.2,0.7,-100.0,37,-2.7027027027027026,0.5135135135135135
159,2.2,0.9,-93.0,35,-2.657142857142857,0.5428571428571428
159,2.4,0.1,-111.0,17,-6.529411764705882,0.4117647058823529
159,2.4,0.3,51.0,28,1.8214285714285714,0.6785714285714286
159,2.4,0.5,8.0,27,0.2962962962962963,0.6666666666666666
159,2.4,0.7,-54.0,30,-1.8,0.5333333333333333
159,2.4,0.9,-64.0,29,-2.206896551724138,0.5517241379310345
160,0.8,0.1,-475.0,24,-19.791666666666668,0.3333333333333333
160,0.8,0.3,-414.0,49,-8.448979591836734,0.40816326530612246
160,0.8,0.5,-441.0,71,-6.211267605633803,0.3380281690140845
160,0.8,0.7,-532.0,98,-5.428571428571429,0.32653061224489793
160,0.8,0.9,-499.0,119,-4.19327731092437,0.3277310924369748
160,1.0,0.1,-458.0,23,-19.91304347826087,0.34782608695652173
160,1.0,0.3,-339.0,48,-7.0625,0.5
160,1.0,0.5,-370.0,68,-5.4411764705882355,0.4117647058823529
160,1.0,0.7,-433.0,92,-4.706521739130435,0.3804347826086957
160,1.0,0.9,-389.0,102,-3.8137254901960786,0.4019607843137255
160,1.2,0.1,-574.0,23,-24.956521739130434,0.2608695652173913
160,1.2,0.3,-453.0,46,-9.847826086956522,0.43478260869565216
160,1.2,0.5,-413.0,63,-6.555555555555555,0.38095238095238093
160,1.2,0.7,-402.0,83,-4.843373493975903,0.3855421686746988
160,1.2,0.9,-452.0,89,-5.078651685393258,0.38202247191011235
160,1.4,0.1,-561.0,23,-24.391304347826086,0.2608695652173913
160,1.4,0.3,-327.0,46,-7.108695652173913,0.4782608695652174
160,1.4,0.5,-350.0,60,-5.833333333333333,0.43333333333333335
160,1.4,0.7,-308.0,75,-4.1066666666666665,0.41333333333333333
160,1.4,0.9,-384.0,81,-4.7407407407407405,0.4074074074074074
160,1.6,0.1,-461.0,23,-20.043478260869566,0.2608695652173913
160,1.6,0.3,-176.0,45,-3.911111111111111,0.5555555555555556
160,1.6,0.5,-236.0,57,-4.140350877192983,0.47368421052631576
160,1.6,0.7,-210.0,71,-2.9577464788732395,0.43661971830985913
160,1.6,0.9,-291.0,76,-3.8289473684210527,0.4342105263157895
160,1.8,0.1,-439.0,23,-19.08695652173913,0.2608695652173913
160,1.8,0.3,-248.0,44,-5.636363636363637,0.5454545454545454
160,1.8,0.5,-235.0,48,-4.895833333333333,0.5
160,1.8,0.7,-157.0,58,-2.706896551724138,0.43103448275862066
160,1.8,0.9,-247.0,62,-3.9838709677419355,0.43548387096774194
160,2.0,0.1,-359.0,22,-16.318181818181817,0.22727272727272727
160,2.0,0.3,-102.0,40,-2.55,0.55
160,2.0,0.5,-201.0,44,-4.568181818181818,0.4772727272727273
160,2.0,0.7,-249.0,51,-4.882352941176471,0.39215686274509803
160,2.0,0.9,-231.0,51,-4.529411764705882,0.43137254901960786
160,2.2,0.1,-154.0,21,-7.333333333333333,0.38095238095238093
160,2.2,0.3,-39.0,31,-1.2580645161290323,0.6129032258064516
160,2.2,0.5,-84.0,32,-2.625,0.59375
160,2.2,0.7,-121.0,36,-3.361111111111111,0.5
160,2.2,0.9,-86.0,35,-2.4571428571428573,0.5428571428571428
160,2.4,0.1,0.0,17,0.0,0.47058823529411764
160,2.4,0.3,115.0,26,4.423076923076923,0.6923076923076923
160,2.4,0.5,61.0,27,2.259259259259259,0.6666666666666666
160,2.4,0.7,-1.0,30,-0.03333333333333333,0.5333333333333333
160,2.4,0.9,-4.0,29,-0.13793103448275862,0.5517241379310345
161,0.8,0.1,-465.0,24,-19.375,0.3333333333333333
161,0.8,0.3,-412.0,48,-8.583333333333334,0.4166666666666667
161,0.8,0.5,-437.0,69,-6.333333333333333,0.3333333333333333
161,0.8,0.7,-529.0,97,-5.453608247422681,0.32989690721649484
161,0.8,0.9,-493.0,117,-4.213675213675214,0.3333333333333333
161,1.0,0.1,-448.0,23,-19.47826086956522,0.34782608695652173
161,1.0,0.3,-339.0,48,-7.0625,0.5
161,1.0,0.5,-368.0,67,-5.492537313432836,0.40298507462686567
161,1.0,0.7,-431.0,92,-4.684782608695652,0.3804347826086957
161,1.0,0.9,-384.0,101,-3.801980198019802,0.40594059405940597
161,1.2,0.1,-562.0,23,-24.434782608695652,0.2608695652173913
161,1.2,0.3,-453.0,46,-9.847826086956522,0.43478260869565216
161,1.2,0.5,-411.0,62,-6.629032258064516,0.3709677419354839
161,1.2,0.7,-402.0,83,-4.843373493975903,0.3855421686746988
161,1.2,0.9,-452.0,89,-5.078651685393258,0.38202247191011235
161,1.4,0.1,-451.0,23,-19.608695652173914,0.30434782608695654
161,1.4,0.3,-327.0,46,-7.108695652173913,0.4782608695652174
161,1.4,0.5,-348.0,59,-5.898305084745763,0.423728813559322
161,1.4,0.7,-352.0,75,-4.693333333333333,0.4
161,1.4,0.9,-428.0,81,-5.283950617283951,0.3950617283950617
161,1.6,0.1,-351.0,23,-15.26086956521739,0.30434782608695654
161,1.6,0.3,-176.0,45,-3.911111111111111,0.5555555555555556
161,1.6,0.5,-231.0,57,-4.052631578947368,0.47368421052631576
161,1.6,0.7,-210.0,71,-2.9577464788732395,0.43661971830985913
161,1.6,0.9,-291.0,76,-3.8289473684210527,0.4342105263157895
161,1.8,0.1,-395.0,22,-17.954545454545453,0.2727272727272727
161,1.8,0.3,-248.0,44,-5.636363636363637,0.5454545454545454
161,1.8,0.5,-230.0,48,-4.791666666666667,0.5
161,1.8,0.7,-157.0,58,-2.706896551724138,0.43103448275862066
161,1.8,0.9,-247.0,62,-3.9838709677419355,0.43548387096774194
161,2.0,0.1,-315.0,21,-15.0,0.23809523809523808
161,2.0,0.3,-105.0,40,-2.625,0.55
161,2.0,0.5,-199.0,44,-4.5227272727272725,0.4772727272727273
161,2.0,0.7,-249.0,51,-4.882352941176471,0.39215686274509803
161,2.0,0.9,-231.0,51,-4.529411764705882,0.43137254901960786
161,2.2,0.1,-180.0,20,-9.0,0.35
161,2.2,0.3,-29.0,32,-0.90625,0.625
161,2.2,0.5,-72.0,33,-2.1818181818181817,0.6060606060606061
161,2.2,0.7,-121.0,38,-3.1842105263157894,0.5
161,2.2,0.9,-85.0,37,-2.2972972972972974,0.5405405405405406
161,2.4,0.1,-24.0,15,-1.6,0.5333333333333333
161,2.4,0.3,121.0,25,4.84,0.72
161,2.4,0.5,61.0,27,2.259259259259259,0.6666666666666666
161,2.4,0.7,-1.0,30,-0.03333333333333333,0.5333333333333333
161,2.4,0.9,-4.0,29,-0.13793103448275862,0.5517241379310345
162,0.8,0.1,-491.0,25,-19.64,0.32
162,0.8,0.3,-420.0,48,-8.75,0.3958333333333333
162,0.8,0.5,-393.0,69,-5.695652173913044,0.34782608695652173
162,0.8,0.7,-483.0,97,-4.979381443298969,0.3402061855670103
162,0.8,0.9,-460.0,118,-3.8983050847457625,0.3389830508474576
162,1.0,0.1,-474.0,24,-19.75,0.3333333333333333
162,1.0,0.3,-349.0,47,-7.425531914893617,0.46808510638297873
162,1.0,0.5,-368.0,67,-5.492537313432836,0.40298507462686567
162,1.0,0.7,-433.0,93,-4.655913978494624,0.3763440860215054
162,1.0,0.9,-397.0,103,-3.854368932038835,0.39805825242718446
162,1.2,0.1,-588.0,24,-24.5,0.25
162,1.2,0.3,-461.0,46,-10.021739130434783,0.41304347826086957
162,1.2,0.5,-411.0,62,-6.629032258064516,0.3709677419354839
162,1.2,0.7,-402.0,83,-4.843373493975903,0.3855421686746988
162,1.2,0.9,-463.0,90,-5.144444444444445,0.37777777777777777
162,1.4,0.1,-477.0,24,-19.875,0.2916666666666667
162,1.4,0.3,-314.0,46,-6.826086956521739,0.4782608695652174
162,1.4,0.5,-348.0,59,-5.898305084745763,0.423728813559322
162,1.4,0.7,-352.0,75,-4.693333333333333,0.4
162,1.4,0.9,-433.0,81,-5.345679012345679,0.3950617283950617
162,1.6,0.1,-339.0,24,-14.125,0.3333333333333333
162,1.6,0.3,-155.0,45,-3.4444444444444446,0.5555555555555556
162,1.6,0.5,-223.0,57,-3.912280701754386,0.47368421052631576
162,1.6,0.7,-204.0,70,-2.914285714285714,0.44285714285714284
162,1.6,0.9,-290.0,75,-3.8666666666666667,0.44
162,1.8,0.1,-383.0,23,-16.652173913043477,0.30434782608695654
162,1.8,0.3,-232.0,44,-5.2727272727272725,0.5454545454545454
162,1.8,0.5,-227.0,48,-4.729166666666667,0.5
162,1.8,0.7,-154.0,58,-2.6551724137931036,0.43103448275862066
162,1.8,0.9,-249.0,62,-4.016129032258065,0.43548387096774194
162,2.0,0.1,-316.0,21,-15.047619047619047,0.23809523809523808
162,2.0,0.3,-97.0,41,-2.3658536585365852,0.5609756097560976
162,2.0,0.5,-199.0,44,-4.5227272727272725,0.4772727272727273
162,2.0,0.7,-246.0,50,-4.92,0.4
162,2.0,0.9,-228.0,50,-4.56,0.44
162,2.2,0.1,-181.0,20,-9.05,0.35
162,2.2,0.3,-21.0,33,-0.6363636363636364,0.6363636363636364
162,2.2,0.5,-72.0,33,-2.1818181818181817,0.6060606060606061
162,2.2,0.7,-121.0,38,-3.1842105263157894,0.5
162,2.2,0.9,-85.0,37,-2.2972972972972974,0.5405405405405406
162,2.4,0.1,-25.0,15,-1.6666666666666667,0.5333333333333333
162,2.4,0.3,129.0,26,4.961538461538462,0.7307692307692307
162,2.4,0.5,61.0,27,2.259259259259259,0.6666666666666666
162,2.4,0.7,-7.0,29,-0.2413793103448276,0.5172413793103449
162,2.4,0.9,-10.0,28,-0.35714285714285715,0.5357142857142857
163,0.8,0.1,-491.0,25,-19.64,0.32
163,0.8,0.3,-433.0,50,-8.66,0.38
163,0.8,0.5,-385.0,70,-5.5,0.37142857142857144
163,0.8,0.7,-491.0,99,-4.959595959595959,0.3434343434343434
163,0.8,0.9,-462.0,118,-3.9152542372881354,0.3389830508474576
163,1.0,0.1,-474.0,24,-19.75,0.3333333333333333
163,1.0,0.3,-360.0,49,-7.346938775510204,0.4489795918367347
163,1.0,0.5,-358.0,68,-5.264705882352941,0.4264705882352941
163,1.0,0.7,-433.0,94,-4.6063829787234045,0.3829787234042553
163,1.0,0.9,-397.0,103,-3.854368932038835,0.39805825242718446
163,1.2,0.1,-476.0,24,-19.833333333333332,0.2916666666666667
163,1.2,0.3,-360.0,48,-7.5,0.4166666666666667
163,1.2,0.5,-399.0,63,-6.333333333333333,0.3968253968253968
163,1.2,0.7,-398.0,84,-4.738095238095238,0.38095238095238093
163,1.2,0.9,-493.0,90,-5.477777777777778,0.36666666666666664
163,1.4,0.1,-477.0,24,-19.875,0.2916666666666667
163,1.4,0.3,-324.0,48,-6.75,0.4583333333333333
163,1.4,0.5,-340.0,60,-5.666666666666667,0.45
163,1.4,0.7,-362.0,76,-4.7631578947368425,0.3815789473684211
163,1.4,0.9,-433.0,81,-5.345679012345679,0.3950617283950617
163,1.6,0.1,-348.0,24,-14.5,0.3333333333333333
163,1.6,0.3,-174.0,47,-3.702127659574468,0.5106382978723404
163,1.6,0.5,-224.0,58,-3.8620689655172415,0.4827586206896552
163,1.6,0.7,-223.0,71,-3.140845070422535,0.4084507042253521
163,1.6,0.9,-299.0,75,-3.986666666666667,0.4266666666666667
163,1.8,0.1,-383.0,23,-16.652173913043477,0.30434782608695654
163,1.8,0.3,-244.0,44,-5.545454545454546,0.5227272727272727
163,1.8,0.5,-240.0,49,-4.8979591836734695,0.46938775510204084
163,1.8,0.7,-163.0,61,-2.6721311475409837,0.4098360655737705
163,1.8,0.9,-252.0,64,-3.9375,0.421875
163,2.0,0.1,-316.0,21,-15.047619047619047,0.23809523809523808
163,2.0,0.3,-92.0,41,-2.2439024390243905,0.5853658536585366
163,2.0,0.5,-194.0,44,-4.409090909090909,0.5
163,2.0,0.7,-241.0,50,-4.82,0.42
163,2.0,0.9,-223.0,50,-4.46,0.46
163,2.2,0.1,-181.0,20,-9.05,0.35
163,2.2,0.3,-21.0,33,-0.6363636363636364,0.6363636363636364
163,2.2,0.5,-72.0,33,-2.1818181818181817,0.6060606060606061
163,2.2,0.7,-121.0,38,-3.1842105263157894,0.5
163,2.2,0.9,-85.0,37,-2.2972972972972974,0.5405405405405406
163,2.4,0.1,-25.0,15,-1.6666666666666667,0.5333333333333333
163,2.4,0.3,129.0,26,4.961538461538462,0.7307692307692307
163,2.4,0.5,61.0,27,2.259259259259259,0.6666666666666666
163,2.4,0.7,-7.0,29,-0.2413793103448276,0.5172413793103449
163,2.4,0.9,-10.0,28,-0.35714285714285715,0.5357142857142857
164,0.8,0.1,-484.0,25,-19.36,0.32
164,0.8,0.3,-429.0,50,-8.58,0.4
164,0.8,0.5,-380.0,71,-5.352112676056338,0.39436619718309857
164,0.8,0.7,-464.0,98,-4.73469387755102,0.35714285714285715
164,0.8,0.9,-453.0,116,-3.9051724137931036,0.33620689655172414
164,1.0,0.1,-474.0,24,-19.75,0.3333333333333333
164,1.0,0.3,-368.0,49,-7.510204081632653,0.4489795918367347
164,1.0,0.5,-365.0,69,-5.2898550724637685,0.43478260869565216
164,1.0,0.7,-429.0,93,-4.612903225806452,0.3978494623655914
164,1.0,0.9,-415.0,103,-4.029126213592233,0.39805825242718446
164,1.2,0.1,-475.0,24,-19.791666666666668,0.2916666666666667
164,1.2,0.3,-360.0,48,-7.5,0.4166666666666667
164,1.2,0.5,-402.0,62,-6.483870967741935,0.4032258064516129
164,1.2,0.7,-374.0,82,-4.560975609756097,0.4024390243902439
164,1.2,0.9,-492.0,90,-5.466666666666667,0.36666666666666664
164,1.4,0.1,-477.0,24,-19.875,0.2916666666666667
164,1.4,0.3,-325.0,48,-6.770833333333333,0.4583333333333333
164,1.4,0.5,-347.0,60,-5.783333333333333,0.45
164,1.4,0.7,-345.0,74,-4.662162162162162,0.3918918918918919
164,1.4,0.9,-437.0,80,-5.4625,0.3875
164,1.6,0.1,-348.0,24,-14.5,0.3333333333333333
164,1.6,0.3,-175.0,47,-3.723404255319149,0.5106382978723404
164,1.6,0.5,-231.0,58,-3.9827586206896552,0.4827586206896552
164,1.6,0.7,-203.0,70,-2.9,0.42857142857142855
164,1.6,0.9,-300.0,75,-4.0,0.4266666666666667
164,1.8,0.1,-383.0,23,-16.652173913043477,0.30434782608695654
164,1.8,0.3,-245.0,44,-5.568181818181818,0.5227272727272727
164,1.8,0.5,-247.0,49,-5.040816326530612,0.46938775510204084
164,1.8,0.7,-143.0,60,-2.3833333333333333,0.43333333333333335
164,1.8,0.9,-253.0,64,-3.953125,0.421875
164,2.0,0.1,-316.0,21,-15.047619047619047,0.23809523809523808
164,2.0,0.3,-102.0,41,-2.4878048780487805,0.5609756097560976
164,2.0,0.5,-200.0,43,-4.651162790697675,0.5116279069767442
164,2.0,0.7,-220.0,48,-4.583333333333333,0.4583333333333333
164,2.0,0.9,-223.0,49,-4.551020408163265,0.46938775510204084
164,2.2,0.1,-233.0,20,-11.65,0.35
164,2.2,0.3,-64.0,34,-1.8823529411764706,0.6176470588235294
164,2.2,0.5,-111.0,34,-3.264705882352941,0.5882352941176471
164,2.2,0.7,-133.0,38,-3.5,0.5263157894736842
164,2.2,0.9,-118.0,38,-3.1052631578947367,0.5263157894736842
164,2.4,0.1,-20.0,16,-1.25,0.5625
164,2.4,0.3,136.0,27,5.037037037037037,0.7407407407407407
164,2.4,0.5,59.0,28,2.107142857142857,0.6785714285714286
164,2.4,0.7,11.0,30,0.36666666666666664,0.5666666666666667
164,2.4,0.9,-5.0,29,-0.1724137931034483,0.5517241379310345
165,0.8,0.1,-333.0,27,-12.333333333333334,0.4444444444444444
165,0.8,0.3,-428.0,50,-8.56,0.4
165,0.8,0.5,-378.0,71,-5.323943661971831,0.39436619718309857
165,0.8,0.7,-448.0,97,-4.618556701030927,0.3711340206185567
165,0.8,0.9,-449.0,114,-3.93859649122807,0.34210526315789475
165,1.0,0.1,-323.0,26,-12.423076923076923,0.46153846153846156
165,1.0,0.3,-367.0,49,-7.489795918367347,0.4489795918367347
165,1.0,0.5,-363.0,69,-5.260869565217392,0.43478260869565216
165,1.0,0.7,-413.0,92,-4.489130434782608,0.41304347826086957
165,1.0,0.9,-414.0,103,-4.019417475728155,0.39805825242718446
165,1.2,0.1,-324.0,26,-12.461538461538462,0.4230769230769231
165,1.2,0.3,-362.0,48,-7.541666666666667,0.4166666666666667
165,1.2,0.5,-403.0,62,-6.5,0.4032258064516129
165,1.2,0.7,-361.0,81,-4.45679012345679,0.41975308641975306
165,1.2,0.9,-494.0,90,-5.488888888888889,0.36666666666666664
165,1.4,0.1,-326.0,26,-12.538461538461538,0.4230769230769231
165,1.4,0.3,-302.0,48,-6.291666666666667,0.4791666666666667
165,1.4,0.5,-323.0,60,-5.383333333333334,0.4666666666666667
165,1.4,0.7,-333.0,74,-4.5,0.40540540540540543
165,1.4,0.9,-442.0,81,-5.45679012345679,0.38271604938271603
165,1.6,0.1,-196.0,26,-7.538461538461538,0.46153846153846156
165,1.6,0.3,-146.0,47,-3.106382978723404,0.5319148936170213
165,1.6,0.5,-201.0,58,-3.4655172413793105,0.5
165,1.6,0.7,-169.0,69,-2.449275362318841,0.463768115942029
165,1.6,0.9,-286.0,75,-3.8133333333333335,0.44
165,1.8,0.1,-269.0,25,-10.76,0.44
165,1.8,0.3,-244.0,44,-5.545454545454546,0.5227272727272727
165,1.8,0.5,-245.0,49,-5.0,0.46938775510204084
165,1.8,0.7,-127.0,59,-2.152542372881356,0.4576271186440678
165,1.8,0.9,-254.0,64,-3.96875,0.421875
165,2.0,0.1,-209.0,22,-9.5,0.36363636363636365
165,2.0,0.3,-101.0,41,-2.4634146341463414,0.5609756097560976
165,2.0,0.5,-198.0,43,-4.604651162790698,0.5116279069767442
165,2.0,0.7,-204.0,47,-4.340425531914893,0.48936170212765956
165,2.0,0.9,-223.0,49,-4.551020408163265,0.46938775510204084
165,2.2,0.1,-198.0,22,-9.0,0.45454545454545453
165,2.2,0.3,-63.0,34,-1.8529411764705883,0.6176470588235294
165,2.2,0.5,-109.0,34,-3.2058823529411766,0.5882352941176471
165,2.2,0.7,-123.0,36,-3.4166666666666665,0.5555555555555556
165,2.2,0.9,-124.0,37,-3.3513513513513513,0.5135135135135135
165,2.4,0.1,15.0,18,0.8333333333333334,0.6666666666666666
165,2.4,0.3,137.0,27,5.074074074074074,0.7407407407407407
165,2.4,0.5,61.0,28,2.1785714285714284,0.6785714285714286
165,2.4,0.7,11.0,30,0.36666666666666664,0.5666666666666667
165,2.4,0.9,-5.0,29,-0.1724137931034483,0.5517241379310345
166,0.8,0.1,-334.0,27,-12.37037037037037,0.4444444444444444
166,0.8,0.3,-404.0,51,-7.921568627450981,0.4117647058823529
166,0.8,0.5,-393.0,71,-5.535211267605634,0.38028169014084506
166,0.8,0.7,-447.0,96,-4.65625,0.375
166,0.8,0.9,-448.0,113,-3.9646017699115044,0.34513274336283184
166,1.0,0.1,-324.0,26,-12.461538461538462,0.46153846153846156
166,1.0,0.3,-355.0,50,-7.1,0.44
166,1.0,0.5,-379.0,69,-5.492753623188406,0.42028985507246375
166,1.0,0.7,-413.0,92,-4.489130434782608,0.41304347826086957
166,1.0,0.9,-414.0,103,-4.019417475728155,0.39805825242718446
166,1.2,0.1,-326.0,26,-12.538461538461538,0.4230769230769231
166,1.2,0.3,-346.0,48,-7.208333333333333,0.4166666666666667
166,1.2,0.5,-406.0,62,-6.548387096774194,0.4032258064516129
166,1.2,0.7,-357.0,81,-4.407407407407407,0.41975308641975306
166,1.2,0.9,-495.0,90,-5.5,0.36666666666666664
166,1.4,0.1,-327.0,26,-12.576923076923077,0.4230769230769231
166,1.4,0.3,-285.0,48,-5.9375,0.4791666666666667
166,1.4,0.5,-325.0,60,-5.416666666666667,0.4666666666666667
166,1.4,0.7,-327.0,75,-4.36,0.41333333333333333
166,1.4,0.9,-442.0,81,-5.45679012345679,0.38271604938271603
166,1.6,0.1,-197.0,26,-7.576923076923077,0.46153846153846156
166,1.6,0.3,-125.0,48,-2.6041666666666665,0.5416666666666666
166,1.6,0.5,-199.0,58,-3.4310344827586206,0.5
166,1.6,0.7,-154.0,70,-2.2,0.45714285714285713
166,1.6,0.9,-279.0,75,-3.72,0.44
166,1.8,0.1,-270.0,25,-10.8,0.44
166,1.8,0.3,-227.0,44,-5.159090909090909,0.5227272727272727
166,1.8,0.5,-247.0,49,-5.040816326530612,0.46938775510204084
166,1.8,0.7,-119.0,60,-1.9833333333333334,0.45
166,1.8,0.9,-254.0,64,-3.96875,0.421875
166,2.0,0.1,-210.0,22,-9.545454545454545,0.36363636363636365
166,2.0,0.3,-84.0,41,-2.048780487804878,0.5609756097560976
166,2.0,0.5,-200.0,43,-4.651162790697675,0.5116279069767442
166,2.0,0.7,-196.0,48,-4.083333333333333,0.4791666666666667
166,2.0,0.9,-223.0,49,-4.551020408163265,0.46938775510204084
166,2.2,0.1,-199.0,22,-9.045454545454545,0.45454545454545453
166,2.2,0.3,-46.0,34,-1.3529411764705883,0.6176470588235294
166,2.2,0.5,-120.0,34,-3.5294117647058822,0.5882352941176471
166,2.2,0.7,-131.0,37,-3.5405405405405403,0.5405405405405406
166,2.2,0.9,-133.0,37,-3.5945945945945947,0.5135135135135135
166,2.4,0.1,24.0,18,1.3333333333333333,0.6666666666666666
166,2.4,0.3,145.0,27,5.37037037037037,0.7407407407407407
166,2.4,0.5,62.0,27,2.2962962962962963,0.6666666666666666
166,2.4,0.7,11.0,30,0.36666666666666664,0.5333333333333333
166,2.4,0.9,-6.0,28,-0.21428571428571427,0.5357142857142857
167,0.8,0.1,-300.0,25,-12.0,0.48
167,0.8,0.3,-407.0,52,-7.826923076923077,0.40384615384615385
167,0.8,0.5,-395.0,71,-5.563380281690141,0.38028169014084506
167,0.8,0.7,-458.0,95,-4.821052631578947,0.3684210526315789
167,0.8,0.9,-448.0,113,-3.9646017699115044,0.34513274336283184
167,1.0,0.1,-301.0,24,-12.541666666666666,0.5
167,1.0,0.3,-358.0,51,-7.019607843137255,0.43137254901960786
167,1.0,0.5,-381.0,69,-5.521739130434782,0.42028985507246375
167,1.0,0.7,-427.0,91,-4.6923076923076925,0.4065934065934066
167,1.0,0.9,-414.0,103,-4.019417475728155,0.39805825242718446
167,1.2,0.1,-303.0,24,-12.625,0.4583333333333333
167,1.2,0.3,-349.0,49,-7.122448979591836,0.40816326530612246
167,1.2,0.5,-408.0,62,-6.580645161290323,0.4032258064516129
167,1.2,0.7,-398.0,80,-4.975,0.4
167,1.2,0.9,-495.0,90,-5.5,0.36666666666666664
167,1.4,0.1,-255.0,24,-10.625,0.4583333333333333
167,1.4,0.3,-288.0,48,-6.0,0.4791666666666667
167,1.4,0.5,-327.0,60,-5.45,0.4666666666666667
167,1.4,0.7,-354.0,75,-4.72,0.4
167,1.4,0.9,-432.0,81,-5.333333333333333,0.38271604938271603
167,1.6,0.1,-121.0,24,-5.041666666666667,0.5
167,1.6,0.3,-124.0,48,-2.5833333333333335,0.5416666666666666
167,1.6,0.5,-197.0,58,-3.396551724137931,0.5
167,1.6,0.7,-187.0,70,-2.6714285714285713,0.44285714285714284
167,1.6,0.9,-275.0,75,-3.6666666666666665,0.44
167,1.8,0.1,-238.0,24,-9.916666666666666,0.4583333333333333
167,1.8,0.3,-230.0,44,-5.2272727272727275,0.5227272727272727
167,1.8,0.5,-249.0,49,-5.081632653061225,0.46938775510204084
167,1.8,0.7,-156.0,60,-2.6,0.43333333333333335
167,1.8,0.9,-254.0,64,-3.96875,0.421875
167,2.0,0.1,-178.0,21,-8.476190476190476,0.38095238095238093
167,2.0,0.3,-87.0,41,-2.1219512195121952,0.5609756097560976
167,2.0,0.5,-200.0,43,-4.651162790697675,0.5116279069767442
167,2.0,0.7,-233.0,48,-4.854166666666667,0.4583333333333333
167,2.0,0.9,-223.0,49,-4.551020408163265,0.46938775510204084
167,2.2,0.1,-210.0,21,-10.0,0.42857142857142855
167,2.2,0.3,-82.0,35,-2.342857142857143,0.6
167,2.2,0.5,-156.0,35,-4.457142857142857,0.5714285714285714
167,2.2,0.7,-204.0,38,-5.368421052631579,0.5
167,2.2,0.9,-162.0,37,-4.378378378378378,0.5135135135135135
167,2.4,0.1,24.0,18,1.3333333333333333,0.6666666666666666
167,2.4,0.3,148.0,27,5.481481481481482,0.7407407407407407
167,2.4,0.5,62.0,27,2.2962962962962963,0.6666666666666666
167,2.4,0.7,16.0,30,0.5333333333333333,0.5666666666666667
167,2.4,0.9,-6.0,28,-0.21428571428571427,0.5357142857142857
168,0.8,0.1,-300.0,25,-12.0,0.48
168,0.8,0.3,-407.0,52,-7.826923076923077,0.40384615384615385
